experiment,competition_id,medals,seeds,medal_rate
biggpu-gpt4o-aide,learning-agency-lab-automated-essay-scoring-2,0,3,0.0
biggpu-gpt4o-aide,lmsys-chatbot-arena,0,4,0.0
biggpu-gpt4o-aide,mlsp-2013-birds,0,4,0.0
biggpu-gpt4o-aide,multi-modal-gesture-recognition,0,3,0.0
biggpu-gpt4o-aide,new-york-city-taxi-fare-prediction,0,4,0.0
biggpu-gpt4o-aide,nfl-player-contact-detection,0,4,0.0
biggpu-gpt4o-aide,nomad2018-predict-transparent-conductors,4,4,1.0
biggpu-gpt4o-aide,osic-pulmonary-fibrosis-progression,0,4,0.0
biggpu-gpt4o-aide,petfinder-pawpularity-score,0,4,0.0
biggpu-gpt4o-aide,plant-pathology-2020-fgvc7,1,3,0.3333
biggpu-gpt4o-aide,plant-pathology-2021-fgvc8,4,4,1.0
biggpu-gpt4o-aide,predict-volcanic-eruptions-ingv-oe,3,3,1.0
biggpu-gpt4o-aide,random-acts-of-pizza,0,4,0.0
biggpu-gpt4o-aide,ranzcr-clip-catheter-line-classification,0,3,0.0
biggpu-gpt4o-aide,rsna-2022-cervical-spine-fracture-detection,0,4,0.0
biggpu-gpt4o-aide,rsna-breast-cancer-detection,0,4,0.0
biggpu-gpt4o-aide,rsna-miccai-brain-tumor-radiogenomic-classification,0,4,0.0
biggpu-gpt4o-aide,seti-breakthrough-listen,0,4,0.0
biggpu-gpt4o-aide,siim-covid19-detection,0,4,0.0
biggpu-gpt4o-aide,siim-isic-melanoma-classification,0,4,0.0
biggpu-gpt4o-aide,smartphone-decimeter-2022,0,3,0.0
biggpu-gpt4o-aide,spooky-author-identification,0,4,0.0
biggpu-gpt4o-aide,stanford-covid-vaccine,2,5,0.4
biggpu-gpt4o-aide,statoil-iceberg-classifier-challenge,0,3,0.0
biggpu-gpt4o-aide,tabular-playground-series-dec-2021,3,4,0.75
biggpu-gpt4o-aide,tabular-playground-series-may-2022,0,3,0.0
biggpu-gpt4o-aide,tensorflow-speech-recognition-challenge,0,5,0.0
biggpu-gpt4o-aide,tensorflow2-question-answering,0,4,0.0
biggpu-gpt4o-aide,text-normalization-challenge-english-language,1,4,0.25
biggpu-gpt4o-aide,text-normalization-challenge-russian-language,0,4,0.0
biggpu-gpt4o-aide,tgs-salt-identification-challenge,0,4,0.0
biggpu-gpt4o-aide,the-icml-2013-whale-challenge-right-whale-redux,3,4,0.75
biggpu-gpt4o-aide,tweet-sentiment-extraction,0,4,0.0
biggpu-gpt4o-aide,us-patent-phrase-to-phrase-matching,0,3,0.0
biggpu-gpt4o-aide,uw-madison-gi-tract-image-segmentation,0,4,0.0
biggpu-gpt4o-aide,ventilator-pressure-prediction,0,4,0.0
biggpu-gpt4o-aide,vesuvius-challenge-ink-detection,0,4,0.0
biggpu-gpt4o-aide,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
biggpu-gpt4o-aide,whale-categorization-playground,0,4,0.0
cpu-gpt4o-aide,3d-object-detection-for-autonomous-vehicles,0,12,0.0
cpu-gpt4o-aide,AI4Code,0,5,0.0
cpu-gpt4o-aide,aerial-cactus-identification,4,12,0.3333
cpu-gpt4o-aide,alaska2-image-steganalysis,0,12,0.0
cpu-gpt4o-aide,aptos2019-blindness-detection,0,12,0.0
cpu-gpt4o-aide,billion-word-imputation,0,12,0.0
cpu-gpt4o-aide,bms-molecular-translation,0,12,0.0
cpu-gpt4o-aide,cassava-leaf-disease-classification,0,12,0.0
cpu-gpt4o-aide,cdiscount-image-classification-challenge,0,5,0.0
cpu-gpt4o-aide,chaii-hindi-and-tamil-question-answering,0,12,0.0
cpu-gpt4o-aide,champs-scalar-coupling,0,12,0.0
cpu-gpt4o-aide,denoising-dirty-documents,0,12,0.0
cpu-gpt4o-aide,detecting-insults-in-social-commentary,0,12,0.0
cpu-gpt4o-aide,dog-breed-identification,0,12,0.0
cpu-gpt4o-aide,dogs-vs-cats-redux-kernels-edition,5,12,0.4167
cpu-gpt4o-aide,facebook-recruiting-iii-keyword-extraction,0,12,0.0
cpu-gpt4o-aide,freesound-audio-tagging-2019,0,12,0.0
cpu-gpt4o-aide,google-quest-challenge,2,12,0.1667
cpu-gpt4o-aide,google-research-identify-contrails-reduce-global-warming,0,12,0.0
cpu-gpt4o-aide,h-and-m-personalized-fashion-recommendations,0,12,0.0
cpu-gpt4o-aide,herbarium-2020-fgvc7,0,12,0.0
cpu-gpt4o-aide,herbarium-2021-fgvc8,0,12,0.0
cpu-gpt4o-aide,herbarium-2022-fgvc9,0,12,0.0
cpu-gpt4o-aide,histopathologic-cancer-detection,11,12,0.9167
cpu-gpt4o-aide,hms-harmful-brain-activity-classification,0,12,0.0
cpu-gpt4o-aide,hotel-id-2021-fgvc8,1,12,0.0833
cpu-gpt4o-aide,hubmap-kidney-segmentation,0,12,0.0
cpu-gpt4o-aide,icecube-neutrinos-in-deep-ice,0,12,0.0
cpu-gpt4o-aide,imet-2020-fgvc7,0,12,0.0
cpu-gpt4o-aide,inaturalist-2019-fgvc6,0,12,0.0
cpu-gpt4o-aide,iwildcam-2019-fgvc6,0,12,0.0
cpu-gpt4o-aide,iwildcam-2020-fgvc7,0,12,0.0
cpu-gpt4o-aide,jigsaw-toxic-comment-classification-challenge,0,12,0.0
cpu-gpt4o-aide,jigsaw-unintended-bias-in-toxicity-classification,0,12,0.0
cpu-gpt4o-aide,kuzushiji-recognition,0,12,0.0
cpu-gpt4o-aide,leaf-classification,0,12,0.0
cpu-gpt4o-aide,learning-agency-lab-automated-essay-scoring-2,0,12,0.0
cpu-gpt4o-aide,lmsys-chatbot-arena,0,12,0.0
cpu-gpt4o-aide,mlsp-2013-birds,0,12,0.0
cpu-gpt4o-aide,multi-modal-gesture-recognition,0,12,0.0
cpu-gpt4o-aide,new-york-city-taxi-fare-prediction,0,12,0.0
cpu-gpt4o-aide,nfl-player-contact-detection,0,12,0.0
cpu-gpt4o-aide,nomad2018-predict-transparent-conductors,8,12,0.6667
cpu-gpt4o-aide,osic-pulmonary-fibrosis-progression,0,12,0.0
cpu-gpt4o-aide,petfinder-pawpularity-score,0,12,0.0
cpu-gpt4o-aide,plant-pathology-2020-fgvc7,7,12,0.5833
cpu-gpt4o-aide,plant-pathology-2021-fgvc8,11,12,0.9167
cpu-gpt4o-aide,predict-volcanic-eruptions-ingv-oe,8,12,0.6667
cpu-gpt4o-aide,random-acts-of-pizza,1,12,0.0833
cpu-gpt4o-aide,ranzcr-clip-catheter-line-classification,0,12,0.0
cpu-gpt4o-aide,rsna-2022-cervical-spine-fracture-detection,0,12,0.0
cpu-gpt4o-aide,rsna-breast-cancer-detection,0,12,0.0
cpu-gpt4o-aide,rsna-miccai-brain-tumor-radiogenomic-classification,3,12,0.25
cpu-gpt4o-aide,seti-breakthrough-listen,0,12,0.0
cpu-gpt4o-aide,siim-covid19-detection,0,12,0.0
cpu-gpt4o-aide,siim-isic-melanoma-classification,0,12,0.0
cpu-gpt4o-aide,smartphone-decimeter-2022,0,12,0.0
cpu-gpt4o-aide,spooky-author-identification,0,12,0.0
cpu-gpt4o-aide,stanford-covid-vaccine,0,5,0.0
cpu-gpt4o-aide,statoil-iceberg-classifier-challenge,0,12,0.0
cpu-gpt4o-aide,tabular-playground-series-dec-2021,12,12,1.0
cpu-gpt4o-aide,tabular-playground-series-may-2022,0,12,0.0
cpu-gpt4o-aide,tensorflow-speech-recognition-challenge,1,5,0.2
cpu-gpt4o-aide,tensorflow2-question-answering,0,12,0.0
cpu-gpt4o-aide,text-normalization-challenge-english-language,4,12,0.3333
cpu-gpt4o-aide,text-normalization-challenge-russian-language,0,12,0.0
cpu-gpt4o-aide,tgs-salt-identification-challenge,0,12,0.0
cpu-gpt4o-aide,the-icml-2013-whale-challenge-right-whale-redux,3,12,0.25
cpu-gpt4o-aide,tweet-sentiment-extraction,0,12,0.0
cpu-gpt4o-aide,us-patent-phrase-to-phrase-matching,0,12,0.0
cpu-gpt4o-aide,uw-madison-gi-tract-image-segmentation,0,12,0.0
cpu-gpt4o-aide,ventilator-pressure-prediction,0,12,0.0
cpu-gpt4o-aide,vesuvius-challenge-ink-detection,0,12,0.0
cpu-gpt4o-aide,vinbigdata-chest-xray-abnormalities-detection,0,12,0.0
cpu-gpt4o-aide,whale-categorization-playground,0,12,0.0
deepseek-r1-InternAgent,3d-object-detection-for-autonomous-vehicles,0,3,0.0
deepseek-r1-InternAgent,AI4Code,0,3,0.0
deepseek-r1-InternAgent,aerial-cactus-identification,3,3,1.0
deepseek-r1-InternAgent,alaska2-image-steganalysis,0,3,0.0
deepseek-r1-InternAgent,aptos2019-blindness-detection,3,3,1.0
deepseek-r1-InternAgent,billion-word-imputation,0,3,0.0
deepseek-r1-InternAgent,bms-molecular-translation,0,3,0.0
deepseek-r1-InternAgent,cassava-leaf-disease-classification,0,3,0.0
deepseek-r1-InternAgent,cdiscount-image-classification-challenge,0,3,0.0
deepseek-r1-InternAgent,chaii-hindi-and-tamil-question-answering,0,3,0.0
deepseek-r1-InternAgent,champs-scalar-coupling,0,3,0.0
deepseek-r1-InternAgent,denoising-dirty-documents,3,3,1.0
deepseek-r1-InternAgent,detecting-insults-in-social-commentary,3,3,1.0
deepseek-r1-InternAgent,dog-breed-identification,0,3,0.0
deepseek-r1-InternAgent,dogs-vs-cats-redux-kernels-edition,3,3,1.0
deepseek-r1-InternAgent,facebook-recruiting-iii-keyword-extraction,0,3,0.0
deepseek-r1-InternAgent,freesound-audio-tagging-2019,2,3,0.6667
deepseek-r1-InternAgent,google-quest-challenge,3,3,1.0
deepseek-r1-InternAgent,google-research-identify-contrails-reduce-global-warming,0,3,0.0
deepseek-r1-InternAgent,h-and-m-personalized-fashion-recommendations,1,3,0.3333
deepseek-r1-InternAgent,herbarium-2020-fgvc7,3,3,1.0
deepseek-r1-InternAgent,herbarium-2021-fgvc8,3,3,1.0
deepseek-r1-InternAgent,herbarium-2022-fgvc9,0,3,0.0
deepseek-r1-InternAgent,histopathologic-cancer-detection,3,3,1.0
deepseek-r1-InternAgent,hms-harmful-brain-activity-classification,0,3,0.0
deepseek-r1-InternAgent,hotel-id-2021-fgvc8,3,3,1.0
deepseek-r1-InternAgent,hubmap-kidney-segmentation,0,3,0.0
deepseek-r1-InternAgent,icecube-neutrinos-in-deep-ice,0,3,0.0
deepseek-r1-InternAgent,imet-2020-fgvc7,0,3,0.0
deepseek-r1-InternAgent,inaturalist-2019-fgvc6,3,3,1.0
deepseek-r1-InternAgent,iwildcam-2019-fgvc6,3,3,1.0
deepseek-r1-InternAgent,iwildcam-2020-fgvc7,3,3,1.0
deepseek-r1-InternAgent,jigsaw-toxic-comment-classification-challenge,2,3,0.6667
deepseek-r1-InternAgent,jigsaw-unintended-bias-in-toxicity-classification,0,3,0.0
deepseek-r1-InternAgent,kuzushiji-recognition,0,3,0.0
deepseek-r1-InternAgent,leaf-classification,0,3,0.0
deepseek-r1-InternAgent,learning-agency-lab-automated-essay-scoring-2,1,3,0.3333
deepseek-r1-InternAgent,lmsys-chatbot-arena,0,3,0.0
deepseek-r1-InternAgent,mlsp-2013-birds,2,3,0.6667
deepseek-r1-InternAgent,multi-modal-gesture-recognition,0,3,0.0
deepseek-r1-InternAgent,new-york-city-taxi-fare-prediction,0,3,0.0
deepseek-r1-InternAgent,nfl-player-contact-detection,0,3,0.0
deepseek-r1-InternAgent,nomad2018-predict-transparent-conductors,3,3,1.0
deepseek-r1-InternAgent,osic-pulmonary-fibrosis-progression,0,3,0.0
deepseek-r1-InternAgent,petfinder-pawpularity-score,0,3,0.0
deepseek-r1-InternAgent,plant-pathology-2020-fgvc7,3,3,1.0
deepseek-r1-InternAgent,plant-pathology-2021-fgvc8,3,3,1.0
deepseek-r1-InternAgent,predict-volcanic-eruptions-ingv-oe,3,3,1.0
deepseek-r1-InternAgent,random-acts-of-pizza,0,3,0.0
deepseek-r1-InternAgent,ranzcr-clip-catheter-line-classification,0,3,0.0
deepseek-r1-InternAgent,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
deepseek-r1-InternAgent,rsna-breast-cancer-detection,0,3,0.0
deepseek-r1-InternAgent,rsna-miccai-brain-tumor-radiogenomic-classification,2,3,0.6667
deepseek-r1-InternAgent,seti-breakthrough-listen,2,3,0.6667
deepseek-r1-InternAgent,siim-covid19-detection,0,3,0.0
deepseek-r1-InternAgent,siim-isic-melanoma-classification,1,3,0.3333
deepseek-r1-InternAgent,smartphone-decimeter-2022,0,3,0.0
deepseek-r1-InternAgent,spooky-author-identification,3,3,1.0
deepseek-r1-InternAgent,stanford-covid-vaccine,3,3,1.0
deepseek-r1-InternAgent,statoil-iceberg-classifier-challenge,0,3,0.0
deepseek-r1-InternAgent,tabular-playground-series-dec-2021,3,3,1.0
deepseek-r1-InternAgent,tabular-playground-series-may-2022,0,3,0.0
deepseek-r1-InternAgent,tensorflow-speech-recognition-challenge,0,3,0.0
deepseek-r1-InternAgent,tensorflow2-question-answering,0,3,0.0
deepseek-r1-InternAgent,text-normalization-challenge-english-language,2,3,0.6667
deepseek-r1-InternAgent,text-normalization-challenge-russian-language,1,3,0.3333
deepseek-r1-InternAgent,tgs-salt-identification-challenge,0,3,0.0
deepseek-r1-InternAgent,the-icml-2013-whale-challenge-right-whale-redux,3,3,1.0
deepseek-r1-InternAgent,tweet-sentiment-extraction,0,3,0.0
deepseek-r1-InternAgent,us-patent-phrase-to-phrase-matching,3,3,1.0
deepseek-r1-InternAgent,uw-madison-gi-tract-image-segmentation,0,3,0.0
deepseek-r1-InternAgent,ventilator-pressure-prediction,0,3,0.0
deepseek-r1-InternAgent,vesuvius-challenge-ink-detection,0,3,0.0
deepseek-r1-InternAgent,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
deepseek-r1-InternAgent,whale-categorization-playground,0,3,0.0
deepseek-r1-ML-Master,3d-object-detection-for-autonomous-vehicles,0,3,0.0
deepseek-r1-ML-Master,AI4Code,0,3,0.0
deepseek-r1-ML-Master,aerial-cactus-identification,1,3,0.3333
deepseek-r1-ML-Master,alaska2-image-steganalysis,0,3,0.0
deepseek-r1-ML-Master,aptos2019-blindness-detection,2,3,0.6667
deepseek-r1-ML-Master,billion-word-imputation,0,3,0.0
deepseek-r1-ML-Master,bms-molecular-translation,0,3,0.0
deepseek-r1-ML-Master,cassava-leaf-disease-classification,0,3,0.0
deepseek-r1-ML-Master,cdiscount-image-classification-challenge,0,3,0.0
deepseek-r1-ML-Master,chaii-hindi-and-tamil-question-answering,0,3,0.0
deepseek-r1-ML-Master,champs-scalar-coupling,0,3,0.0
deepseek-r1-ML-Master,denoising-dirty-documents,3,3,1.0
deepseek-r1-ML-Master,detecting-insults-in-social-commentary,3,3,1.0
deepseek-r1-ML-Master,dog-breed-identification,0,3,0.0
deepseek-r1-ML-Master,dogs-vs-cats-redux-kernels-edition,3,3,1.0
deepseek-r1-ML-Master,facebook-recruiting-iii-keyword-extraction,0,3,0.0
deepseek-r1-ML-Master,freesound-audio-tagging-2019,0,3,0.0
deepseek-r1-ML-Master,google-quest-challenge,3,3,1.0
deepseek-r1-ML-Master,google-research-identify-contrails-reduce-global-warming,0,3,0.0
deepseek-r1-ML-Master,h-and-m-personalized-fashion-recommendations,1,3,0.3333
deepseek-r1-ML-Master,herbarium-2020-fgvc7,2,3,0.6667
deepseek-r1-ML-Master,herbarium-2021-fgvc8,3,3,1.0
deepseek-r1-ML-Master,herbarium-2022-fgvc9,1,3,0.3333
deepseek-r1-ML-Master,histopathologic-cancer-detection,3,3,1.0
deepseek-r1-ML-Master,hms-harmful-brain-activity-classification,0,3,0.0
deepseek-r1-ML-Master,hotel-id-2021-fgvc8,2,3,0.6667
deepseek-r1-ML-Master,hubmap-kidney-segmentation,0,3,0.0
deepseek-r1-ML-Master,icecube-neutrinos-in-deep-ice,0,3,0.0
deepseek-r1-ML-Master,imet-2020-fgvc7,0,3,0.0
deepseek-r1-ML-Master,inaturalist-2019-fgvc6,3,3,1.0
deepseek-r1-ML-Master,iwildcam-2019-fgvc6,3,3,1.0
deepseek-r1-ML-Master,iwildcam-2020-fgvc7,3,3,1.0
deepseek-r1-ML-Master,jigsaw-toxic-comment-classification-challenge,1,3,0.3333
deepseek-r1-ML-Master,jigsaw-unintended-bias-in-toxicity-classification,0,3,0.0
deepseek-r1-ML-Master,kuzushiji-recognition,0,3,0.0
deepseek-r1-ML-Master,leaf-classification,0,3,0.0
deepseek-r1-ML-Master,learning-agency-lab-automated-essay-scoring-2,0,3,0.0
deepseek-r1-ML-Master,lmsys-chatbot-arena,0,3,0.0
deepseek-r1-ML-Master,mlsp-2013-birds,0,3,0.0
deepseek-r1-ML-Master,multi-modal-gesture-recognition,0,3,0.0
deepseek-r1-ML-Master,new-york-city-taxi-fare-prediction,0,3,0.0
deepseek-r1-ML-Master,nfl-player-contact-detection,0,3,0.0
deepseek-r1-ML-Master,nomad2018-predict-transparent-conductors,2,3,0.6667
deepseek-r1-ML-Master,osic-pulmonary-fibrosis-progression,0,3,0.0
deepseek-r1-ML-Master,petfinder-pawpularity-score,0,3,0.0
deepseek-r1-ML-Master,plant-pathology-2020-fgvc7,3,3,1.0
deepseek-r1-ML-Master,plant-pathology-2021-fgvc8,3,3,1.0
deepseek-r1-ML-Master,predict-volcanic-eruptions-ingv-oe,3,3,1.0
deepseek-r1-ML-Master,random-acts-of-pizza,0,3,0.0
deepseek-r1-ML-Master,ranzcr-clip-catheter-line-classification,0,3,0.0
deepseek-r1-ML-Master,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
deepseek-r1-ML-Master,rsna-breast-cancer-detection,0,3,0.0
deepseek-r1-ML-Master,rsna-miccai-brain-tumor-radiogenomic-classification,2,3,0.6667
deepseek-r1-ML-Master,seti-breakthrough-listen,2,3,0.6667
deepseek-r1-ML-Master,siim-covid19-detection,0,3,0.0
deepseek-r1-ML-Master,siim-isic-melanoma-classification,0,3,0.0
deepseek-r1-ML-Master,smartphone-decimeter-2022,0,3,0.0
deepseek-r1-ML-Master,spooky-author-identification,2,3,0.6667
deepseek-r1-ML-Master,stanford-covid-vaccine,3,3,1.0
deepseek-r1-ML-Master,statoil-iceberg-classifier-challenge,0,3,0.0
deepseek-r1-ML-Master,tabular-playground-series-dec-2021,3,3,1.0
deepseek-r1-ML-Master,tabular-playground-series-may-2022,0,3,0.0
deepseek-r1-ML-Master,tensorflow-speech-recognition-challenge,0,3,0.0
deepseek-r1-ML-Master,tensorflow2-question-answering,0,3,0.0
deepseek-r1-ML-Master,text-normalization-challenge-english-language,3,3,1.0
deepseek-r1-ML-Master,text-normalization-challenge-russian-language,0,3,0.0
deepseek-r1-ML-Master,tgs-salt-identification-challenge,0,3,0.0
deepseek-r1-ML-Master,the-icml-2013-whale-challenge-right-whale-redux,3,3,1.0
deepseek-r1-ML-Master,tweet-sentiment-extraction,0,3,0.0
deepseek-r1-ML-Master,us-patent-phrase-to-phrase-matching,0,3,0.0
deepseek-r1-ML-Master,uw-madison-gi-tract-image-segmentation,0,3,0.0
deepseek-r1-ML-Master,ventilator-pressure-prediction,0,3,0.0
deepseek-r1-ML-Master,vesuvius-challenge-ink-detection,0,3,0.0
deepseek-r1-ML-Master,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
deepseek-r1-ML-Master,whale-categorization-playground,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,3d-object-detection-for-autonomous-vehicles,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,AI4Code,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,aerial-cactus-identification,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,alaska2-image-steganalysis,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,aptos2019-blindness-detection,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,billion-word-imputation,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,bms-molecular-translation,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,cassava-leaf-disease-classification,1,3,0.3333
deepseek-v3.2-speciale-ML-Master-2.0,cdiscount-image-classification-challenge,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,chaii-hindi-and-tamil-question-answering,2,3,0.6667
deepseek-v3.2-speciale-ML-Master-2.0,champs-scalar-coupling,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,denoising-dirty-documents,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,detecting-insults-in-social-commentary,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,dog-breed-identification,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,dogs-vs-cats-redux-kernels-edition,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,facebook-recruiting-iii-keyword-extraction,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,freesound-audio-tagging-2019,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,google-quest-challenge,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,google-research-identify-contrails-reduce-global-warming,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,h-and-m-personalized-fashion-recommendations,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,herbarium-2020-fgvc7,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,herbarium-2021-fgvc8,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,herbarium-2022-fgvc9,2,3,0.6667
deepseek-v3.2-speciale-ML-Master-2.0,histopathologic-cancer-detection,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,hms-harmful-brain-activity-classification,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,hotel-id-2021-fgvc8,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,hubmap-kidney-segmentation,2,3,0.6667
deepseek-v3.2-speciale-ML-Master-2.0,icecube-neutrinos-in-deep-ice,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,imet-2020-fgvc7,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,inaturalist-2019-fgvc6,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,iwildcam-2019-fgvc6,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,iwildcam-2020-fgvc7,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,jigsaw-toxic-comment-classification-challenge,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,jigsaw-unintended-bias-in-toxicity-classification,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,kuzushiji-recognition,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,leaf-classification,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,learning-agency-lab-automated-essay-scoring-2,2,3,0.6667
deepseek-v3.2-speciale-ML-Master-2.0,lmsys-chatbot-arena,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,mlsp-2013-birds,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,multi-modal-gesture-recognition,1,3,0.3333
deepseek-v3.2-speciale-ML-Master-2.0,new-york-city-taxi-fare-prediction,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,nfl-player-contact-detection,1,3,0.3333
deepseek-v3.2-speciale-ML-Master-2.0,nomad2018-predict-transparent-conductors,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,osic-pulmonary-fibrosis-progression,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,petfinder-pawpularity-score,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,plant-pathology-2020-fgvc7,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,plant-pathology-2021-fgvc8,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,predict-volcanic-eruptions-ingv-oe,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,random-acts-of-pizza,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,ranzcr-clip-catheter-line-classification,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,rsna-breast-cancer-detection,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,rsna-miccai-brain-tumor-radiogenomic-classification,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,seti-breakthrough-listen,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,siim-covid19-detection,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,siim-isic-melanoma-classification,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,smartphone-decimeter-2022,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,spooky-author-identification,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,stanford-covid-vaccine,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,statoil-iceberg-classifier-challenge,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,tabular-playground-series-dec-2021,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,tabular-playground-series-may-2022,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,tensorflow-speech-recognition-challenge,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,tensorflow2-question-answering,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,text-normalization-challenge-english-language,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,text-normalization-challenge-russian-language,2,3,0.6667
deepseek-v3.2-speciale-ML-Master-2.0,tgs-salt-identification-challenge,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,the-icml-2013-whale-challenge-right-whale-redux,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,tweet-sentiment-extraction,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,us-patent-phrase-to-phrase-matching,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,uw-madison-gi-tract-image-segmentation,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,ventilator-pressure-prediction,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,vesuvius-challenge-ink-detection,0,3,0.0
deepseek-v3.2-speciale-ML-Master-2.0,vinbigdata-chest-xray-abnormalities-detection,3,3,1.0
deepseek-v3.2-speciale-ML-Master-2.0,whale-categorization-playground,3,3,1.0
extratime-gpt4o-aide,AI4Code,0,5,0.0
extratime-gpt4o-aide,cdiscount-image-classification-challenge,0,5,0.0
extratime-gpt4o-aide,stanford-covid-vaccine,3,4,0.75
extratime-gpt4o-aide,tensorflow-speech-recognition-challenge,0,5,0.0
gpt-5-R&D-Agent,3d-object-detection-for-autonomous-vehicles,0,3,0.0
gpt-5-R&D-Agent,AI4Code,0,3,0.0
gpt-5-R&D-Agent,aerial-cactus-identification,2,3,0.6667
gpt-5-R&D-Agent,alaska2-image-steganalysis,0,3,0.0
gpt-5-R&D-Agent,aptos2019-blindness-detection,2,3,0.6667
gpt-5-R&D-Agent,billion-word-imputation,0,3,0.0
gpt-5-R&D-Agent,bms-molecular-translation,0,3,0.0
gpt-5-R&D-Agent,cassava-leaf-disease-classification,0,3,0.0
gpt-5-R&D-Agent,cdiscount-image-classification-challenge,0,3,0.0
gpt-5-R&D-Agent,chaii-hindi-and-tamil-question-answering,0,3,0.0
gpt-5-R&D-Agent,champs-scalar-coupling,0,3,0.0
gpt-5-R&D-Agent,denoising-dirty-documents,3,3,1.0
gpt-5-R&D-Agent,detecting-insults-in-social-commentary,3,3,1.0
gpt-5-R&D-Agent,dog-breed-identification,0,3,0.0
gpt-5-R&D-Agent,dogs-vs-cats-redux-kernels-edition,3,3,1.0
gpt-5-R&D-Agent,facebook-recruiting-iii-keyword-extraction,0,3,0.0
gpt-5-R&D-Agent,freesound-audio-tagging-2019,0,3,0.0
